row_id,text,disease,provenance,derived_from,group_id,symptom_terms,source_name,source_url,source_section,source_quote,source_fetched_at,source_note
pneumonia-para-018,"my child has altered mental status, feeling feverish, feeling tired, pain in my chest and chills",pneumonia,paraphrase,pneumonia-comb-001,pneumonia-comb-001,chest pain|chills|confusion|fatigue|fever,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-001. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-019,"i have had loose stools, pain in my chest, vomiting, a cough, a high temperature and no energy since yesterday",pneumonia,paraphrase,pneumonia-comb-002,pneumonia-comb-002,chest pain|cough|diarrhea|fatigue|fever|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-002. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-020,"vomiting, altered mental status and a fever for about a week",pneumonia,paraphrase,pneumonia-comb-003,pneumonia-comb-003,confusion|fever|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-003. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-021,"i have had vomiting, coughing, feeling tired and the chills for about a week",pneumonia,paraphrase,pneumonia-comb-004,pneumonia-comb-004,chills|cough|fatigue|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-004. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-022,"pain in my chest, vomiting and nausea for several days now",pneumonia,paraphrase,pneumonia-comb-005,pneumonia-comb-005,chest pain|nausea|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-005. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-023,"she has had altered mental status, pain in my chest, coughing, a fever, shortness of breath and the chills for the past two days",pneumonia,paraphrase,pneumonia-comb-006,pneumonia-comb-006,chest pain|chills|confusion|cough|fever|shortness of breath,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-006. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-024,"came in complaining of altered mental status, vomiting, loose stools and difficulty breathing",pneumonia,paraphrase,pneumonia-comb-007,pneumonia-comb-007,confusion|diarrhea|shortness of breath|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-007. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-025,"my symptoms are loose stools, shortness of breath and a fever",pneumonia,paraphrase,pneumonia-comb-008,pneumonia-comb-008,diarrhea|fever|shortness of breath,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-008. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-026,"she has had pain in my chest, vomiting, trouble catching my breath, chills, feeling tired and feeling feverish for about a week",pneumonia,paraphrase,pneumonia-comb-009,pneumonia-comb-009,chest pain|chills|fatigue|fever|shortness of breath|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-009. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-src-001,chest pain coughing altered mental status feeling tired fever chills nausea vomiting diarrhea shortness of breath,pneumonia,source,,pneumonia-src-001,chest pain|chills|confusion|cough|diarrhea|fatigue|fever|nausea|shortness of breath|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Full symptom set attested by the 'Symptoms' section of CDC Pneumonia About, in the order the passage lists them."
pneumonia-comb-001,chest pain altered mental status feeling tired fever chills,pneumonia,source_combination,,pneumonia-comb-001,chest pain|chills|confusion|fatigue|fever,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,Subset of the symptoms attested by the 'Symptoms' section of CDC Pneumonia About. Every term appears in source_quote; the co-occurrence shown here is synthetic.
pneumonia-comb-002,chest pain coughing feeling tired fever vomiting diarrhea,pneumonia,source_combination,,pneumonia-comb-002,chest pain|cough|diarrhea|fatigue|fever|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,Subset of the symptoms attested by the 'Symptoms' section of CDC Pneumonia About. Every term appears in source_quote; the co-occurrence shown here is synthetic.
pneumonia-comb-003,altered mental status fever vomiting,pneumonia,source_combination,,pneumonia-comb-003,confusion|fever|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,Subset of the symptoms attested by the 'Symptoms' section of CDC Pneumonia About. Every term appears in source_quote; the co-occurrence shown here is synthetic.
pneumonia-comb-004,coughing feeling tired chills vomiting,pneumonia,source_combination,,pneumonia-comb-004,chills|cough|fatigue|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,Subset of the symptoms attested by the 'Symptoms' section of CDC Pneumonia About. Every term appears in source_quote; the co-occurrence shown here is synthetic.
pneumonia-comb-005,chest pain nausea vomiting,pneumonia,source_combination,,pneumonia-comb-005,chest pain|nausea|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,Subset of the symptoms attested by the 'Symptoms' section of CDC Pneumonia About. Every term appears in source_quote; the co-occurrence shown here is synthetic.
pneumonia-comb-006,chest pain coughing altered mental status fever chills shortness of breath,pneumonia,source_combination,,pneumonia-comb-006,chest pain|chills|confusion|cough|fever|shortness of breath,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,Subset of the symptoms attested by the 'Symptoms' section of CDC Pneumonia About. Every term appears in source_quote; the co-occurrence shown here is synthetic.
